Bankrupt?,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Operating Profit Rate,Operating Expense Rate,Research and development expense rate,Cash flow rate,Realized Sales Gross Profit Growth Rate,Operating Profit Growth Rate,Total Asset Growth Rate,Cash Reinvestment %,Interest Expense Ratio,Total debt/Total net worth
0,0.5734782376,0.6152149786,0.9990801285,0.0002354359016,0.0001791235645,0.4769247545,0.02223663602,0.8506080618,8930000000,0.4005346299,0.6306122519,0.003097784952
0,0.4556453772,0.6162455498,0.9989195179,0.0004072717315,0.0001507694079,0.4624309068,0.02203448321,0.8479000372,7200000000,0.3764204016,0.6304625964,0.009798557346
0,0.6349911666,0.6030138803,0.9990350651,8480000000,6350000000,0.4590406214,0.02235391057,0.8489905783,0.0003487225825,0.3265060914,0.6306660183,0.03605632005
0,0.4914074629,0.6017454849,0.9984237047,0.0006762422164,0.0004373671111,0.443218171,0.03117371218,0.8480222528,0.0001032769268,0.3437092508,0.6305584855,0.00303486262
0,1,0.6400351691,0.9995708576,0.000142579797,8780000000,0.5096566938,0.02394875597,0.8638924957,0.000211470653,0.4492381059,0.6306410186,0.003079546594
0,0.4766850474,0.602884158,0.9983855742,0.0007325571889,0.0003701321049,0.4207795476,0.02200294029,0.8478613808,685000000,0.3595991207,0.6304797195,0.001592208574
0,0.6197869265,0.6127502558,0.999061641,0.0002199406114,0.0001195288999,0.4545012288,0.02212628321,0.8480060773,0.0001683299638,0.3677955367,0.6306745798,0.002569784514
0,0.4712243696,0.5957134003,0.998721701,0.0002811123167,0.0001747091449,0.4559858417,0.02200570582,0.84805618,5880000000,0.3704593719,0.6306112245,0.001764561048
0,0.4637293217,0.5964556999,0.9984753544,0.0005395598806,0.0002808250007,0.4431191968,0.02239163249,0.8480786374,9480000000,0.3585279982,0.6303536938,0.008454390429
0,0.3909738209,0.5667493045,0.9982336296,0.0003049334344,9070000000,0.4461890743,0,0.8472323745,0.0002345176468,0.2611210462,0.6303831454,0.01282430079
0,0.5427485411,0.6012986639,0.9989979745,9620000000,645000000,0.4664703958,0.02222005861,0.8482557082,6160000000,0.3830241049,0.6339851509,0.004261392134
0,0.4789335618,0.6069992361,0.9988139077,0.000369921144,0.0001635033106,0.4580106188,0.02199353746,0.8478474406,5580000000,0.3646101114,0.6303619129,0.005848129201
0,0.6014240591,0.6116908575,0.9991343202,0.0001287034177,683000000,0.4809223053,0.02216759243,0.8481120352,6440000000,0.3981222756,0.6306372515,0.002823297677
0,0.6104716527,0.6059254241,0.9991190679,4730000000,2730000000,0.4668730027,0.02480687824,0.8484240856,7150000000,0.3840672851,0.6308889604,0.00449666694
0,0.5194603566,0.5958647429,0.9989606527,4660000000,1680000000,0.4616391133,0.02202740343,0.8479200829,6720000000,0.3742595283,0.6270811359,0.006727218012
0,0.5799025644,0.6068551002,0.9991108641,7050000000,2670000000,0.4674517501,0.02210246799,0.8480460512,0.0001008064565,0.3792053202,0.6307848523,0.008159840962
0,0.5897531988,0.6114169994,0.9991388265,0.0001091608502,6400000000,0.4728399722,0.0220844683,0.8480194647,6830000000,0.3856599978,0.6306910179,0.003216334273
0,0.4774345522,0.5930901281,0.9988920177,6860000000,4470000000,0.4628871946,0.02193364384,0.8477583522,5670000000,0.3897954622,0.6296163751,0.01812801503
0,0.5746560308,0.6117485118,0.9991211478,0.0001398045211,4310000000,0.4656920225,0.02212506638,0.8480653676,7670000000,0.3777523192,0.6306351968,0.002895339188
0,0.5819904706,0.6082532178,0.9990803596,0.0001221121376,2950000000,0.4651686336,0.02213061325,0.8480671322,7610000000,0.3793450319,0.6306225257,0.00399967171
0,0.5811338937,0.5990501449,0.9990053695,5370000000,312000000,0.4610201052,0.02207844733,0.8480077125,6810000000,0.369360307,0.6306163614,0.002455794782
0,0.5482092189,0.6034534946,0.9990626809,6430000000,3010000000,0.4740997962,0.02203067467,0.8479773733,5080000000,0.385678626,0.6306577992,0.003140645091
0,0.5468172814,0.6052551925,0.9989789092,0.0001607347265,5160000000,0.463088498,0.02222963526,0.8481965356,9310000000,0.3811892254,0.6312725168,0.00671536308
0,0.5531345361,0.6044047911,0.9989609993,0.0001799303845,255000000,0.4644254884,0.02206656343,0.8479210593,7320000000,0.3788700123,0.6307245791,0.002414758479
0,0.5392151614,0.6094207181,0.9990770088,0.0001455863458,5030000000,0.4710835996,0.02200184988,0.8479541278,5530000000,0.3842349391,0.6311673813,0.002432996836
0,0.6300123133,0.606898341,0.9991409064,4150000000,2110000000,0.4541405601,0.02212410239,0.8480512156,0.0001397304471,0.3638742968,0.6307375926,0.002693805342
0,0.470635473,0.5952449588,0.9989395076,5570000000,3500000000,0.4616760189,0.02202056071,0.8461932065,6900000000,0.3781714541,0.6300831495,0.01265559598
0,0.5572032764,0.5988915954,0.9988870491,0.0001714889205,0.0001358282954,0.4839435344,0.02204891141,0.8476572411,8460000000,0.3839555158,0.630615334,0.001148104579
0,0.6007816264,0.5972412401,0.9990010942,2610000000,696000000,0.4617313773,0.02209377631,0.8480599092,9230000000,0.3731045788,0.630672525,0.005575465762
0,0.5519032068,0.5999654074,0.9989643502,0.0001066168474,7880000000,0.4583746425,0.02202468531,0.8479260002,6760000000,0.3720893409,0.6329800277,0.006853974594
0,0.5402858825,0.5997275833,0.9989804113,8290000000,1990000000,0.4650897897,0.02206724296,0.8480386282,7230000000,0.3816176745,0.6323464747,0.007021767479
0,0.5248674983,0.6028625377,0.9990148444,0.0001024539336,321000000,0.4549726143,0.02207800485,0.8480132298,7720000000,0.3652341567,0.6242325448,0.006626907048
0,0.5534557524,0.6163896856,0.9990868303,0.0002476933699,0.0001215663244,0.4590272011,0.02203230238,0.8479606097,6990000000,0.3522130323,0.6307290311,0.005012812446
0,0.6078483859,0.6061992822,0.9990994249,7150000000,5330000000,0.4734757555,0.02233973522,0.8490870426,89000000,0.387131627,0.6307122505,0.005373019998
0,0.4705819369,0.5897173496,0.9986157442,0.0002926759661,3680000000,0.4650243661,0.02189780249,0.8478139957,3640000000,0.3830799896,0.630435542,0.01723342361
0,0.6773917233,0.6211605817,0.9993475048,6330000000,3450000000,0.5039279334,0.0221293016,0.848069085,7340000000,0.3909317835,0.6306122519,0.001194612389
0,0.5196745008,0.5980556076,0.9988662506,0.0001742641963,9250000000,0.4593207686,0.02236773826,0.8481173172,6770000000,0.3709343914,0.6298821249,0.007990224241
0,0.5411959955,0.6013995589,0.9989076165,0.0001862903917,0,0.4911887807,0.02204132593,0.8470749847,4860000000,0.3876532171,0.6292519965,0.006420813613
0,0.5517425986,0.5981204687,0.9989765982,6380000000,2190000000,0.4623185124,0.02207136756,0.8480568858,0.0001718224203,0.3774542677,0.6308074547,0.008333105354
0,0.5469778896,0.5978321971,0.9989786781,5800000000,3310000000,0.4593828372,0.02213473786,0.8481286341,0.0001028826172,0.3708878209,0.6313807345,0.008287509461
0,0.5451041276,0.6036696983,0.9989738251,0.0001566874492,2440000000,0.4633938082,0.02202680292,0.8479303646,0.0001079845006,0.3740453038,0.6309817674,0.007579861206
0,0.6251940682,0.6175139451,0.9991919782,0.000160387817,7710000000,0.4704998197,0.02222750185,0.8481349514,9360000000,0.3828937074,0.6306824564,0.003991464449
0,0.6007280904,0.6010752533,0.9990426912,4570000000,3410000000,0.4674047793,0.02225296059,0.848525679,6470000000,0.3858742223,0.6313163518,0.01508676898
0,0.5453182719,0.6013202842,0.9990228171,6760000000,3720000000,0.4608724827,0.02203571585,0.8479725148,7360000000,0.3669013822,0.6308728648,0.009171157862
1,0.5211735104,0.5914541864,0.9988054728,0.0001291659637,7230000000,0.4645831761,0.02191510685,0.8477655753,4930000000,0.3793916024,0.6298447966,0.009516774729
1,0.1124257187,0.5939765635,0.9987210078,0.0002540533771,3190000000,0.4601930835,0.0219483723,0.8474566423,2410000000,0.3439979882,0.6305691018,0.04159439718
0,0.5250281064,0.6017959325,0.9988771121,0.0002231784332,2260000000,0.4669585567,0.02203479927,0.8473639307,5300000000,0.3852967475,0.6274472268,0.03688798913
0,0.5131966379,0.5888885686,0.9987667645,0.000132750695,4180000000,0.4659738473,0.02188203103,0.8472189401,5240000000,0.3800901606,0.6302187641,0.004513993379
0,0.5575244927,0.6094999928,0.9990706537,0.0001540278099,4800000000,0.4702330926,0.02205069715,0.8479882197,6540000000,0.3815338475,0.631337242,0.006034160443
0,0.4823598694,0.5851698641,0.9986891167,0.0001731078314,4920000000,0.4629408755,0.02184936609,0.847443902,5010000000,0.3772866138,0.6301177381,0.004136459388
0,0.5964452058,0.6001599908,0.9990209684,5310000000,321000000,0.4795467318,0.02208059655,0.8480062656,6690000000,0.3995100779,0.630620471,0.00368506005
0,0.5221371594,0.5936090171,0.9988995282,6970000000,379000000,0.4611744378,0.0219483881,0.8474382788,6200000000,0.3750605417,0.6296900042,0.008582970846
0,0.5709620429,0.611777339,0.9991011581,0.0001592314521,6470000000,0.4692064451,0.02208285639,0.847996525,60700000,0.3784695056,0.6308218381,0.005965766604
0,0.5372343273,0.6013923522,0.9989645813,0.0001292816002,5250000000,0.4623403202,0.02245217404,0.8481557853,5390000000,0.3771562162,0.6286636484,0.008465333443
0,0.5840783768,0.6013851454,0.999040958,5270000000,214000000,0.4758595237,0.02202822519,0.8479764557,5680000000,0.3907082448,0.6312413529,0.007412068321
0,0.5394828417,0.6041597602,0.9990569035,8120000000,5420000000,0.4648465481,0.02203448321,0.8479771498,5760000000,0.3780224284,0.6117827153,0.003144292762
0,0.5131431019,0.5966791104,0.9988836983,0.0001344852424,4820000000,0.4666851195,0.02200156542,0.8477571288,4580000000,0.3808446034,0.6303807482,0.003201743587
0,0.5440869426,0.6022355468,0.9989567241,0.0001505587151,7810000000,0.4954547361,0.02199952682,0.8479179066,5410000000,0.38636787,0.6335122122,0.001526550488
0,0.5227795921,0.6037345594,0.9989875752,0.0001438517984,4720000000,0.4625600765,0.02203920832,0.8479492222,6940000000,0.375852241,0.6260270407,0.006634202391
0,0.5845066652,0.6061055939,0.9990659162,0.000103494662,2580000000,0.4744503997,0.02208457892,0.8480052068,7490000000,0.3799690772,0.6307930713,0.004843195725
0,0.5421596445,0.6011977688,0.9989786781,0.0001120517626,1260000000,0.4674014242,0.02207217352,0.8479719149,6520000000,0.4015498677,0.6313947754,0.01543694544
0,0.5175330585,0.6021995128,0.9989844554,0.0001241935945,5080000000,0.4621574696,0.02205855128,0.8479571276,6880000000,0.3774263254,0.629261243,0.008461685771
0,0.6651319664,0.6146888828,0.999120339,0.0001818962049,0.0001382052905,0.486582287,0.02215577174,0.8480269466,803000000,0.3852688052,0.6306122519,0.001256622803
0,0.5542587933,0.5961458078,0.9989362722,7340000000,3460000000,0.4723283259,0.02197319892,0.8478986725,7350000000,0.3914533736,0.61882166,0.01485970144
0,0.5526527116,0.5999942346,0.9989477114,0.0001253499594,0.0001132468413,0.4710500491,0.02209409237,0.8478276889,5920000000,0.3772493573,0.6306249229,0.001398881989
0,0.5097167943,0.5957638479,0.9989581107,4520000000,0,0.4635481409,0.0220617909,0.8480663558,505000000,0.3764576581,0.6305667046,0.001699814881
0,0.5540446491,0.6016157627,0.9990247814,7260000000,1600000000,0.4581163031,0.02204741011,0.8479760322,7340000000,0.3589005626,0.6307458117,0.004294221177
0,0.5253493228,0.596347598,0.9989162826,9730000000,3650000000,0.4608372546,0.02200600608,0.8475104506,5500000000,0.3755635036,0.6298608923,0.008717934688
0,0.6019058836,0.6083036654,0.9991114418,932000000,2290000000,0.4867399747,0.02215995955,0.848397652,4360000000,0.4029190418,0.6316838126,0.004740149007
0,0.496225708,0.6124836045,0.9989510623,0.0003215850896,4040000000,0.4684431695,0.02203252363,0.8479126363,4560000000,0.3792239484,0.6304865687,0.003042157962
0,0.5740671342,0.5988771819,0.9989842243,693000000,7570000000,0.4608104141,0.0221462899,0.8480072185,7650000000,0.3673298312,0.6306485528,0.008076856437
0,0.5607366561,0.6059686649,0.998989424,0.0001692918271,9020000000,0.4781946437,0.02205709739,0.8479621155,8880000000,0.3825118289,0.6331430391,0.004917061071
0,0.4279672359,0.6070064429,0.9990480064,0.0001358728803,764000000,0.4683760684,0.02205226165,0.8480018776,4560000000,0.381748072,0.6305629375,0.001721700909
0,0.5712297232,0.6070424768,0.9990667251,0.0001177179508,4530000000,0.4916048078,0.02202869928,0.8479685974,5610000000,0.4072221601,0.6306547171,0.003719712928
0,0.5504041972,0.6045921677,0.9990135733,0.0001315943301,6690000000,0.4725229192,0.02204211609,0.8479685739,5330000000,0.3765135427,0.6306601964,0.002192250522
0,0.4915680711,0.6002392655,0.9988032774,0.0002722083067,0.000206459009,0.4579166772,0.02199074032,0.8478223834,6560000000,0.3735330278,0.6304851988,0.004010614724
0,0.5135713903,0.6027976765,0.9990017875,0.0001143644925,4300000000,0.4615166537,0.02203876584,0.8479594215,6330000000,0.3736075407,0.6294482267,0.00639254416
0,0.5442475507,0.5967727987,0.9989118918,0.0001078888488,0.0001108698461,0.4655427225,0.02240345318,0.8481189289,5700000000,0.3810588279,0.6296427446,0.009321624308
0,0.5368595749,0.6037705934,0.9990852126,471000000,25500000,0.4653867123,0.02218379057,0.8708015189,5910000000,0.3824280019,0.631381077,0.005217082045
0,0.5493870122,0.6100693293,0.999066494,0.0001695231001,8180000000,0.4809072075,0.02204919586,0.8479745617,5260000000,0.388240006,0.6306163614,0.001977949826
0,0.5612184806,0.6102783263,0.9990462732,0.0001876780296,9170000000,0.4743698783,0.02207917428,0.8480167355,5080000000,0.3991188853,0.6308684128,0.00450122653
0,0.5682852401,0.6124403638,0.9989938148,0.0002772963124,0.0002548478392,0.462440972,0.02213881505,0.8483342679,7480000000,0.3774170113,0.6343981589,0.01030558367
0,0.7015364848,0.6419449689,0.9994963296,0.0002368235395,0.0001864243354,0.5184821721,0.02209949702,0.8480309228,8280000000,0.3823162326,0.6306125943,0.003784459096
0,0.4680657423,0.6138096542,0.9985854709,0.0005941403057,0.0004940754244,0.4395510933,0.02222263451,0.8480580857,6260000000,0.3508811147,0.6305735538,0.003187152901
0,0.6089726431,0.6213335447,0.9992443211,0.0001692918271,6620000000,0.4702968387,0.0221138146,0.8480350755,9010000000,0.3835550091,0.6309488911,0.007872586837
0,0.4362653247,0.5967872123,0.9986231393,0.0004084280965,0.0002996711767,0.4650814021,0.02197270902,0.8456671347,584000000,0.3789538393,0.6306036904,0.001230177186
0,0.4404946732,0.6027400222,0.9987282872,0.0003349989228,0.0001799724914,0.4586648549,0.02201504544,0.847945046,7480000000,0.3583882866,0.630461569,0.01358848795
0,0.535039349,0.6047002695,0.9989952013,0.0001522932625,7760000000,0.4631522441,0.02202727701,0.8479488222,6150000000,0.3752840803,0.6316427172,0.004334345562
0,0.4088013277,0.5965998357,0.998812059,0.0002050235037,6150000000,0.4596059485,0.02197495306,0.8474012459,437000000,0.3665474461,0.6304461583,0.02903728832
0,0.5433909738,0.5990213177,0.9990146133,3710000000,441000000,0.4655796281,0.02211318247,0.8480611208,7510000000,0.3833314705,0.6308995767,0.003685971968
0,0.562503346,0.6018680004,0.9990575968,4380000000,4820000000,0.4623269,0.02226340642,0.8481407392,0.0001298405185,0.3761037219,0.6314677196,0.01709937169
0,0.5727822689,0.6187679269,0.9991190679,0.0002485028254,0.0001373563637,0.4881205808,0.02207538154,0.8480061009,5440000000,0.3870384859,0.630619786,0.001371524453
0,0.5399646662,0.6195967079,0.9990425757,0.0003432091139,0.0001782746377,0.4657121529,0.0220679541,0.8479910666,9970000000,0.3921612459,0.6308547143,0.009990060095
0,0.463997002,0.5992663486,0.9989545287,0.0001052292095,0,0.4549927447,0.0221509518,0.8481389746,2920000000,0.3683730114,0.6303088314,0.002986530973
0,0.6432357193,0.6239207829,0.9992739012,0.000181202386,3680000000,0.4741887052,0.02298119746,0.8488385646,861000000,0.3931671696,0.6306423885,0.003201743587
0,0.5970341025,0.6182490379,0.9991927871,0.000171604557,7080000000,0.4882178774,0.0220937447,0.8480267937,5470000000,0.3912950337,0.6306441008,0.002187690933
0,0.6273355105,0.6093846841,0.9990809374,0.0001413077956,9440000000,0.4726252485,0.02213710831,0.8481541736,8170000000,0.3878674416,0.6306297174,0.004017910067
0,0.5885218695,0.6047218899,0.9991160637,311000000,52600000,0.4577975726,0.02242692074,0.8483310445,0.0001372438824,0.371241757,0.6310297119,0.01496274816
0,0.51330371,0.6023508554,0.9988605888,0.0002525501027,8780000000,0.4793806564,0.02200170765,0.8478027376,5500000000,0.3829216497,0.6304228709,0.001754529952
0,0.464960651,0.5816673633,0.9986068471,0.0001776176546,0.0001037388606,0.4598726756,0.02149357587,0.8473064285,6330000000,0.3747904325,0.6305345132,0.004166552677
0,0.5313453611,0.5968881074,0.9989683944,5970000000,107000000,0.4683475504,0.02201774776,0.8479327527,3910000000,0.3859487351,0.630840331,0.004884232028
0,0.5424273248,0.6074676775,0.9990630275,0.0001684823716,700000000,0.4787566158,0.021996303,0.8479424226,7120000000,0.38892925,0.6314766236,0.005991300304
0,0.5367525028,0.604267862,0.9990682272,7170000000,3010000000,0.459283863,0.02209026803,0.8480408398,6340000000,0.3643679446,0.6306129368,0.001731732006
0,0.6068847369,0.6199498407,0.9992075771,0.0001838620253,0.0001551838275,0.4592335372,0.02217863877,0.8481225051,0.0001177859107,0.3692299095,0.6307673867,0.007957395198
0,0.518014883,0.6028192969,0.9989653901,0.000151252534,4550000000,0.4672940624,0.02197822429,0.8479213887,7930000000,0.385678626,0.6318399748,0.005353869723
0,0.5476203223,0.6033958402,0.9989826067,0.0001439674349,1660000000,0.4626926013,0.0220679541,0.8479866551,6120000000,0.3780969412,0.6311204641,0.006842119662
0,0.5027571069,0.6003617809,0.998847532,0.0002298853499,0.0001424499248,0.4675322715,0.02207097248,0.847942952,5380000000,0.4020900861,0.630009178,0.008796359624
0,0.5534022164,0.6048444054,0.9990313676,0.0001178335873,6080000000,0.4621390168,0.02217527272,0.848118423,0.0001143015014,0.377137588,0.6317344968,0.00998367667
0,0.5448899834,0.6058101155,0.9990113779,0.0001533339909,576000000,0.4680808233,0.02198091081,0.8479300587,7670000000,0.3810588279,0.630620471,0.001475483088
0,0.567214519,0.6020842042,0.9990662629,3860000000,594000000,0.4565880744,0.02213484848,0.8480552742,0.0001158143627,0.364749823,0.6311577924,0.01888490685
0,0.5221371594,0.5950287551,0.9989585729,3330000000,696000000,0.455799636,0.02206909192,0.8479091307,0.0001133599866,0.326897284,0.6296817852,0.01443657155
0,0.5324160822,0.6019328615,0.9989829533,0.000123152866,1050000000,0.4623319326,0.02208075458,0.8479794203,0.0001027216745,0.3691833389,0.6307033465,0.004582387219
0,0.4504523797,0.588355266,0.9987797057,0.000105113573,5860000000,0.4482843076,0.02191137732,0.8480339814,8080000000,0.3602697366,0.6305122533,0.001965182976
0,0.5495476203,0.6057452543,0.9990367983,0.0001267375973,3280000000,0.4650025582,0.02207923749,0.8480018541,6210000000,0.3788700123,0.6309780003,0.004627071193
0,0.5578992451,0.609355857,0.9990201595,0.0002014387724,0.0001789537792,0.4729087508,0.0221592168,0.8480659205,6360000000,0.382772624,0.6306122519,0.0009912547078
0,0.548262755,0.5970250364,0.9988879735,0.0001358728803,0,0.4876475177,0.02212263271,0.848015065,7660000000,0.3850080101,0.6297602088,0.004013350477
0,0.5667326945,0.5990213177,0.999020044,3570000000,1360000000,0.4506663983,0.02215951706,0.8480421927,0.0001993919038,0.3653831824,0.6311677237,0.008902142095
0,0.4374431179,0.5914830136,0.9987779725,0.0001571499952,7390000000,0.4573194769,0.02192076434,0.8478106312,5880000000,0.3354755784,0.6304283503,0.03017809756
0,0.5047914771,0.5974574439,0.9989029946,0.0001277783258,7150000000,0.4612868322,0.02196422278,0.8478935317,5760000000,0.3760757796,0.6305704716,0.004016998149
0,0.5886289416,0.6118710273,0.9991175658,0.0001455863458,5870000000,0.4767066757,0.02209821697,0.8480232762,0.0001058841985,0.3894601542,0.6306406762,0.00207826079
0,0.5773328337,0.6035543897,0.9990148444,0.000113555037,7230000000,0.4711288929,0.02215101501,0.8480446043,78600000,0.3932975672,0.6306122519,0.004783921064
0,0.4349804593,0.5994104844,0.9988907466,0.000180508567,5940000000,0.4689262978,0.02200162863,0.8478141368,5650000000,0.3915092582,0.6305639649,0.003890241567
0,0.6065635205,0.6026823679,0.9990653385,4910000000,4090000000,0.4371656476,0.02210810969,0.8480385576,6440000000,0.3626541485,0.6306122519,0.0004568708451
0,0.5300604957,0.5957134003,0.9989553375,4750000000,1580000000,0.5045603617,0.02213611272,0.8478126899,0.000100597231,0.3829309638,0.6306297174,0.0001294923353
0,0.5868087157,0.6064947607,0.9990436156,0.0001310161476,6270000000,0.4692332855,0.0221050913,0.8480192765,8120000000,0.3876159607,0.6306841687,0.004267775559
0,0.5714974035,0.6086063506,0.9990459266,0.0001637412754,0.0001390542174,0.4697533194,0.02207395926,0.847976044,9850000000,0.3910435528,0.6317488802,0.01203913951
0,0.5536163606,0.6028192969,0.9989694343,0.0001473208932,5400000000,0.4721018595,0.02216763984,0.8479336938,7420000000,0.3850638948,0.6308872481,0.00323001304
0,0.5892713743,0.6143861976,0.9990592145,0.0002430679102,0.0001835379841,0.4599079037,0.0237948183,0.8482783538,0.0001124989432,0.3659699713,0.6308324543,0.01364046727
0,0.6657743991,0.6108548696,0.9991681755,7740000000,5090000000,0.4800751533,0.02408385638,0.8491863068,948000000,0.4157352558,0.6306393063,0.003799961699
0,0.6302264575,0.6099107799,0.9991204545,0.0001099703057,8230000000,0.4774548535,0.02209548304,0.8480186648,8160000000,0.3989698595,0.6306454706,0.004680874347
0,0.5673751271,0.6074244368,0.9990759688,0.0001145957655,2600000000,0.463996041,0.02205371554,0.8479920312,7710000000,0.3814127641,0.63131053,0.006616875952
0,0.552117351,0.6125628793,0.9990511262,0.0002219064318,0.0001731810766,0.475257291,0.02218500741,0.8485978743,7630000000,0.3856879401,0.6307694415,0.001626861452
0,0.5735853097,0.6013491114,0.999042229,5080000000,3340000000,0.4705602107,0.02214129613,0.8480883897,5850000000,0.4169740323,0.6308827961,0.008236442061
0,0.5403929547,0.6059686649,0.9989471337,0.0002202875209,0.0001548442567,0.4637628645,0.02203734356,0.8479049662,8130000000,0.380127417,0.6306762921,0.003522738672
0,0.5234220247,0.6133484196,0.9990596767,0.0002421428182,7840000000,0.4700200465,0.02210844155,0.8484922929,4380000000,0.3865541522,0.6350084245,0.004952625867
0,0.6079019219,0.6036624915,0.999038416,9180000000,4920000000,0.4626003372,0.02224641812,0.848148174,0.0001368415257,0.3917886815,0.6307615649,0.0213087845
0,0.4759890786,0.5977889563,0.9987237809,0.0003124498065,0.0001258109586,0.4354109526,0.02229346385,0.8479377994,0.0001445828693,0.3473510674,0.6304899933,0.002179483672
0,0.7053375448,0.632323902,0.9993497002,0.0002401769978,0.0001212267536,0.4896722948,0.02205744506,0.8479902313,9020000000,0.3915837711,0.6306122519,0.001248415543
0,0.5410889234,0.6097954713,0.9986477508,0.0005810733819,0.0003198756356,0.4538335724,0.02225212303,0.8480795314,7850000000,0.3732349763,0.6307701264,0.0006693477052
0,0.5876117565,0.6238991626,0.999220634,0.0002341639002,0.0001904991843,0.4642996737,0.02385213602,0.8504495662,0.008174512803,0.3798759361,0.6306122519,0.002090115722
0,0.5546870817,0.6142420617,0.9990939942,0.0002028264103,0.0001005129386,0.4692131552,0.02218048773,0.8481514679,0.0001077028509,0.3834152975,0.6309218367,0.004126428291
0,0.5390545532,0.6087865204,0.998940663,0.0002718613972,0.0001826890573,0.4514028333,0.02333227837,0.8481406804,6760000000,0.3637997839,0.6324519527,0.00218039559
0,0.498153006,0.6097738509,0,1,1,0.4503778633,0.02209159549,0.8474893226,0.0001204414652,0.3724153347,0.6303855427,0.001707110224
0,0.6453771615,0.6203750414,0.9991703709,0.0002279195295,691000000,0.4680489503,0.02611507182,0.8483214216,6340000000,0.386190902,0.6307595101,0.003953163899
0,0.3990577654,0.5684573142,0.998298336,0.0002675828469,896000000,0.4557308573,0.02201246954,0.8479832082,6480000000,0.3113240937,0.630400611,0.02184590412
0,0.5572032764,0.6086207642,0.9991050867,0.000104651027,5770000000,0.457119851,0.02209159549,0.8490341872,0.0002421463305,0.3716422637,0.6310680676,0.01113178125
0,0.6966111676,0.6128007034,0.999026168,0.0002506999188,0,0.4761262508,0.02253977043,0.8482623313,0.0001324719316,0.3909038411,0.6306163614,0.002935463573
0,0.6038867177,0.6060767667,0.9989688566,0.000200166771,6790000000,0.4774364007,0.02202601276,0.8479256237,7620000000,0.3827074252,0.6306262928,0.001426239524
0,0.5430162214,0.6019472751,0.9989948547,0.0001078888488,5720000000,0.4753327797,0.02201321228,0.8479414345,6690000000,0.3913416043,0.6306745798,0.002013514623
0,0.4656566197,0.6126998083,0.9987689599,0.0005066034798,0,0.4668428072,0.02210754078,0.8477998554,9790000000,0.3941172087,0.6304941028,0.005418615891
0,0.5628245623,0.6158347627,0.9990349496,0.0002904788727,0.0001487319834,0.4650545616,0.02217421391,0.8481832188,0.0001057634915,0.3840114005,0.6317570992,0.00691507309
0,0.5488516516,0.6038642817,0.9990656851,4910000000,1800000000,0.4624510371,0.02258280218,0.8482678839,7540000000,0.3821206363,0.632968384,0.03392972761
0,0.5003479844,0.5962322893,0.9629614523,0.03607742973,0.01588511914,0.4557375674,0.02209159549,0.8471703668,0.0007133704447,0.3729555531,0.6297060999,0.02600607337
0,0.5395363778,0.6025886796,0.9989731318,0.0001399201576,9300000000,0.4689732686,0.02210205712,0.847949434,6780000000,0.3875414478,0.6320091506,0.006199217574
0,0.5424808609,0.5961818418,0.9989627326,4890000000,747000000,0.4533387014,0.02223948057,0.8480113947,698000000,0.3618810775,0.6309752606,0.002350012311
0,0.4876064029,0.5779630724,0.9984358372,0.0002824999546,5940000000,0.4574939399,0.02166549742,0.847942305,4980000000,0.3732815469,0.6304461583,0.005747818237
0,0.5996573692,0.6130097003,0.9990846349,0.0001955413112,6760000000,0.4555580718,0.02527445935,0.8482764834,0.0001146877639,0.3630919116,0.6307153327,0.004430096937
0,0.5516355265,0.6168292999,0.9990232793,0.0003182316312,0.0001725019351,0.4930827106,0.0220803121,0.8479794791,6510000000,0.394396632,0.6306122519,0.001212850746
0,0.4434391563,0.5954323354,0.9982563924,0.0007423862909,0.0006170000317,0.4259865965,0.02201882237,0.8479131892,7150000000,0.3652155285,0.6306101971,0.0004030676917
0,0.483912415,0.6109413511,0.9989096964,0.0003374272892,0.0001957625307,0.4679684289,0.02227029655,0.848117176,6340000000,0.3868242614,0.6304653361,0.003270137426
0,0.2598104824,0.4483417172,0.9959454478,0.0006949753284,0.0004081640276,0.4510857804,0.01870959719,0.8467583346,0.0001680724555,0.1568309675,0.6305139656,0.03999398134
0,0.5983725039,0.609182894,0.9991075132,0.0001112423071,4640000000,0.4726990597,0.02209102658,0.8480201941,7290000000,0.4060858388,0.6306122519,0.005006429021
0,0.468761711,0.5863517779,0.9987334869,0.0001193368617,1000000000,0.4710416614,0.02182395476,0.847305958,4050000000,0.3826701688,0.6305512938,0.002377369847
0,0.538786873,0.609009931,0.9989934681,0.0002223689778,8610000000,0.4623185124,0.02222973008,0.8481984884,8630000000,0.3795965128,0.6311149847,0.008814597981
0,0.5680710959,0.6092982026,0.9990456955,0.0001727609219,963000000,0.471046694,0.02204494484,0.8479675504,5160000000,0.3733188033,0.6306382789,0.002791380552
0,0.5182290272,0.5943369031,0.9989080787,7250000000,4140000000,0.4681898627,0.02194549614,0.8478897672,4650000000,0.3812451101,0.6303177354,0.004043443767
0,0.5677498795,0.606761412,0.99910578,7400000000,2730000000,0.4635951117,0.02211283481,0.8480497216,8290000000,0.3768209083,0.6309389597,0.009826826799
0,0.5676428074,0.6090819989,0.9990882168,0.0001295128732,798000000,0.469993206,0.02204899042,0.8479886549,5020000000,0.3750977981,0.6306245805,0.0023035045
